obs_id,timestart,timeend,valor,timeupdate
16378083872,2021-05-24 13:00:00,2021-05-24 14:00:00,0,2021-05-24 13:17:17.841097
16378671873,2021-05-24 14:00:00,2021-05-24 15:00:00,0,2021-05-24 14:17:17.855029
16379077417,2021-05-24 15:00:00,2021-05-24 16:00:00,0,2021-05-24 15:17:10.70735
16379469163,2021-05-24 16:00:00,2021-05-24 17:00:00,0,2021-05-24 16:17:13.819982
16379917230,2021-05-24 17:00:00,2021-05-24 18:00:00,0,2021-05-24 17:19:15.573584
16380324138,2021-05-24 18:00:00,2021-05-24 19:00:00,0,2021-05-24 18:17:19.657707
16380765339,2021-05-24 19:00:00,2021-05-24 20:00:00,0,2021-05-24 19:17:34.562593
16381166185,2021-05-24 20:00:00,2021-05-24 21:00:00,0,2021-05-24 20:17:09.928368
16381586757,2021-05-24 21:00:00,2021-05-24 22:00:00,0,2021-05-24 21:17:10.714127
16381792524,2021-05-24 22:00:00,2021-05-24 23:00:00,0,2021-05-24 22:17:06.004785
16383301828,2021-05-24 23:00:00,2021-05-25 00:00:00,0,2021-05-24 23:17:11.314037
16383693715,2021-05-25 00:00:00,2021-05-25 01:00:00,0,2021-05-25 00:18:07.546044
16384011681,2021-05-25 01:00:00,2021-05-25 02:00:00,0,2021-05-25 01:17:24.690768
16384477203,2021-05-25 02:00:00,2021-05-25 03:00:00,0,2021-05-25 02:17:11.816705
16385199230,2021-05-25 03:00:00,2021-05-25 04:00:00,0,2021-05-25 04:17:13.041416
16385199207,2021-05-25 04:00:00,2021-05-25 05:00:00,0,2021-05-25 04:17:13.041416
16385390247,2021-05-25 05:00:00,2021-05-25 06:00:00,0,2021-05-25 05:17:12.840701
16385992134,2021-05-25 06:00:00,2021-05-25 07:00:00,0,2021-05-25 06:17:13.050661
16386417802,2021-05-25 07:00:00,2021-05-25 08:00:00,0,2021-05-25 07:17:15.99826
16386817831,2021-05-25 08:00:00,2021-05-25 09:00:00,0,2021-05-25 08:17:10.963937
16387226290,2021-05-25 09:00:00,2021-05-25 10:00:00,0,2021-05-25 09:17:12.898612
16387618567,2021-05-25 10:00:00,2021-05-25 11:00:00,0,2021-05-25 10:17:10.163711
16388785714,2021-05-25 11:00:00,2021-05-25 12:00:00,0,2021-05-25 11:17:13.998242
16389302837,2021-05-25 12:00:00,2021-05-25 13:00:00,0,2021-05-25 12:17:21.533618
16389837407,2021-05-25 13:00:00,2021-05-25 14:00:00,0,2021-05-25 13:17:12.655851
16390410922,2021-05-25 14:00:00,2021-05-25 15:00:00,0,2021-05-25 14:17:07.765763
16390828558,2021-05-25 15:00:00,2021-05-25 16:00:00,0,2021-05-25 15:17:12.229651
16391245834,2021-05-25 16:00:00,2021-05-25 17:00:00,0,2021-05-25 16:17:16.337777
16391670626,2021-05-25 17:00:00,2021-05-25 18:00:00,0,2021-05-25 17:17:04.372095
16392116083,2021-05-25 18:00:00,2021-05-25 19:00:00,0,2021-05-25 18:17:19.886469
16392572733,2021-05-25 19:00:00,2021-05-25 20:00:00,0,2021-05-25 19:17:14.771529
16392995130,2021-05-25 20:00:00,2021-05-25 21:00:00,0,2021-05-25 20:17:17.848445
16393454644,2021-05-25 21:00:00,2021-05-25 22:00:00,0,2021-05-25 21:19:09.35794
16393809085,2021-05-25 22:00:00,2021-05-25 23:00:00,0,2021-05-25 22:17:10.789702
16395117526,2021-05-25 23:00:00,2021-05-26 00:00:00,0,2021-05-25 23:17:11.701224
16395386099,2021-05-26 00:00:00,2021-05-26 01:00:00,0,2021-05-26 00:17:41.731852
16395879505,2021-05-26 01:00:00,2021-05-26 02:00:00,0,2021-05-26 01:17:39.229233
16397092578,2021-05-26 02:00:00,2021-05-26 03:00:00,0,2021-05-26 04:17:10.74505
16397092577,2021-05-26 03:00:00,2021-05-26 04:00:00,0,2021-05-26 04:17:10.74505
16397088745,2021-05-26 04:00:00,2021-05-26 05:00:00,0,2021-05-26 04:17:10.74505
16397282660,2021-05-26 05:00:00,2021-05-26 06:00:00,0,2021-05-26 05:17:12.528581
16397911039,2021-05-26 06:00:00,2021-05-26 07:00:00,0,2021-05-26 06:17:17.933183
16398329267,2021-05-26 07:00:00,2021-05-26 08:00:00,0,2021-05-26 07:17:05.130019
16398626047,2021-05-26 08:00:00,2021-05-26 09:00:00,0,2021-05-26 08:17:03.725235
16399070009,2021-05-26 09:00:00,2021-05-26 10:00:00,0,2021-05-26 09:17:12.740703
16399531199,2021-05-26 10:00:00,2021-05-26 11:00:00,0,2021-05-26 10:17:15.136128
16400740925,2021-05-26 11:00:00,2021-05-26 12:00:00,0,2021-05-26 11:17:18.091894
16401282959,2021-05-26 12:00:00,2021-05-26 13:00:00,0,2021-05-26 12:17:34.757823
16401865244,2021-05-26 13:00:00,2021-05-26 14:00:00,0,2021-05-26 13:17:13.260079
16402376716,2021-05-26 14:00:00,2021-05-26 15:00:00,0,2021-05-26 14:17:11.803275
16402867612,2021-05-26 15:00:00,2021-05-26 16:00:00,0,2021-05-26 15:17:29.413876
16403176766,2021-05-26 16:00:00,2021-05-26 17:00:00,0,2021-05-26 16:17:07.07656
16403669325,2021-05-26 17:00:00,2021-05-26 18:00:00,0,2021-05-26 17:17:16.206448
16404111412,2021-05-26 18:00:00,2021-05-26 19:00:00,0,2021-05-26 18:17:13.179247
16404520054,2021-05-26 19:00:00,2021-05-26 20:00:00,0,2021-05-26 19:17:08.560507
16405090619,2021-05-26 20:00:00,2021-05-26 21:00:00,0,2021-05-26 20:17:30.964303
16405399537,2021-05-26 21:00:00,2021-05-26 22:00:00,0,2021-05-26 21:17:14.659956
16405790748,2021-05-26 22:00:00,2021-05-26 23:00:00,0,2021-05-26 22:17:08.795454
16407180060,2021-05-26 23:00:00,2021-05-27 00:00:00,0,2021-05-26 23:17:13.470972
16407580336,2021-05-27 00:00:00,2021-05-27 01:00:00,0,2021-05-27 00:18:24.927444
16408045741,2021-05-27 01:00:00,2021-05-27 02:00:00,0,2021-05-27 01:17:22.961112
16408422962,2021-05-27 02:00:00,2021-05-27 03:00:00,0,2021-05-27 02:17:14.376962
16409200015,2021-05-27 03:00:00,2021-05-27 04:00:00,0,2021-05-27 04:17:08.875283
16409195694,2021-05-27 04:00:00,2021-05-27 05:00:00,0,2021-05-27 04:17:08.875283
16409491101,2021-05-27 05:00:00,2021-05-27 06:00:00,0,2021-05-27 05:17:14.338862
16409968094,2021-05-27 06:00:00,2021-05-27 07:00:00,0,2021-05-27 06:17:10.195427
16410425406,2021-05-27 07:00:00,2021-05-27 08:00:00,0,2021-05-27 07:17:10.082032
16410910739,2021-05-27 08:00:00,2021-05-27 09:00:00,0,2021-05-27 08:17:14.56443
16411267747,2021-05-27 09:00:00,2021-05-27 10:00:00,0,2021-05-27 09:17:11.049441
16411688569,2021-05-27 10:00:00,2021-05-27 11:00:00,0,2021-05-27 10:17:15.779617
16413036515,2021-05-27 11:00:00,2021-05-27 12:00:00,0,2021-05-27 11:17:14.888352
16413570523,2021-05-27 12:00:00,2021-05-27 13:00:00,0,2021-05-27 12:17:22.702491
16414121648,2021-05-27 13:00:00,2021-05-27 14:00:00,0,2021-05-27 13:17:10.999178
16414563867,2021-05-27 14:00:00,2021-05-27 15:00:00,0,2021-05-27 14:17:12.270378
16415006490,2021-05-27 15:00:00,2021-05-27 16:00:00,0,2021-05-27 15:17:15.312505
16415447883,2021-05-27 16:00:00,2021-05-27 17:00:00,0,2021-05-27 16:17:36.383841
16415894386,2021-05-27 17:00:00,2021-05-27 18:00:00,0,2021-05-27 17:17:04.492694
16416361355,2021-05-27 18:00:00,2021-05-27 19:00:00,0,2021-05-27 18:17:13.986713
16416833496,2021-05-27 19:00:00,2021-05-27 20:00:00,0,2021-05-27 19:17:20.699609
16417279821,2021-05-27 20:00:00,2021-05-27 21:00:00,0,2021-05-27 20:17:06.815812
16417726221,2021-05-27 21:00:00,2021-05-27 22:00:00,0,2021-05-27 21:17:20.160409
16418139929,2021-05-27 22:00:00,2021-05-27 23:00:00,0,2021-05-27 22:17:33.530144
16419519787,2021-05-27 23:00:00,2021-05-28 00:00:00,0,2021-05-27 23:17:13.539955
16419907653,2021-05-28 00:00:00,2021-05-28 01:00:00,0,2021-05-28 00:18:08.512219
16420428316,2021-05-28 01:00:00,2021-05-28 02:00:00,0,2021-05-28 01:17:33.781512
16420824698,2021-05-28 02:00:00,2021-05-28 03:00:00,0,2021-05-28 02:17:17.672293
16421219538,2021-05-28 03:00:00,2021-05-28 04:00:00,0,2021-05-28 03:17:15.927478
16421641304,2021-05-28 04:00:00,2021-05-28 05:00:00,0,2021-05-28 04:17:13.685931
16422014322,2021-05-28 05:00:00,2021-05-28 06:00:00,0,2021-05-28 05:17:16.360495
16422506746,2021-05-28 06:00:00,2021-05-28 07:00:00,0,2021-05-28 06:17:16.202889
16422965029,2021-05-28 07:00:00,2021-05-28 08:00:00,0,2021-05-28 07:17:07.755108
16423393815,2021-05-28 08:00:00,2021-05-28 09:00:00,0,2021-05-28 08:17:17.594664
16423834989,2021-05-28 09:00:00,2021-05-28 10:00:00,0,2021-05-28 09:17:12.517921
16424264816,2021-05-28 10:00:00,2021-05-28 11:00:00,0,2021-05-28 10:17:10.905394
16425620073,2021-05-28 11:00:00,2021-05-28 12:00:00,0,2021-05-28 11:17:12.271449
16426167154,2021-05-28 12:00:00,2021-05-28 13:00:00,0,2021-05-28 12:17:39.949669
16427563005,2021-05-28 13:00:00,2021-05-28 14:00:00,0,2021-05-28 13:17:15.952835
16428094717,2021-05-28 14:00:00,2021-05-28 15:00:00,0,2021-05-28 14:17:11.905923
16428545077,2021-05-28 15:00:00,2021-05-28 16:00:00,0,2021-05-28 15:17:13.047287
16429193968,2021-05-28 16:00:00,2021-05-28 17:00:00,0,2021-05-28 16:19:02.735935
16429654861,2021-05-28 17:00:00,2021-05-28 18:00:00,0,2021-05-28 17:19:06.045191
16430134194,2021-05-28 18:00:00,2021-05-28 19:00:00,0,2021-05-28 18:21:14.64062
16430385579,2021-05-28 19:00:00,2021-05-28 20:00:00,0,2021-05-28 19:17:24.076678
16430842921,2021-05-28 20:00:00,2021-05-28 21:00:00,0,2021-05-28 20:17:04.419118
16431511986,2021-05-28 21:00:00,2021-05-28 22:00:00,0,2021-05-28 21:19:33.676824
16431722439,2021-05-28 22:00:00,2021-05-28 23:00:00,0,2021-05-28 22:17:04.13796
16433125530,2021-05-28 23:00:00,2021-05-29 00:00:00,0,2021-05-28 23:17:13.654954
16433540713,2021-05-29 00:00:00,2021-05-29 01:00:00,0,2021-05-29 00:18:08.96635
16434048282,2021-05-29 01:00:00,2021-05-29 02:00:00,0,2021-05-29 01:17:20.672628
16434470422,2021-05-29 02:00:00,2021-05-29 03:00:00,0,2021-05-29 02:17:16.419312
16434865191,2021-05-29 03:00:00,2021-05-29 04:00:00,0,2021-05-29 03:17:12.064463
16435272837,2021-05-29 04:00:00,2021-05-29 05:00:00,0,2021-05-29 04:17:34.108258
16435685518,2021-05-29 05:00:00,2021-05-29 06:00:00,0,2021-05-29 05:17:17.699615
16436158140,2021-05-29 06:00:00,2021-05-29 07:00:00,0,2021-05-29 06:17:14.534398
16436625702,2021-05-29 07:00:00,2021-05-29 08:00:00,0,2021-05-29 07:17:13.145685
16437070281,2021-05-29 08:00:00,2021-05-29 09:00:00,0,2021-05-29 08:17:03.839981
16437513530,2021-05-29 09:00:00,2021-05-29 10:00:00,0,2021-05-29 09:17:14.538774
16437961845,2021-05-29 10:00:00,2021-05-29 11:00:00,0,2021-05-29 10:17:11.763308
16439322699,2021-05-29 11:00:00,2021-05-29 12:00:00,0,2021-05-29 11:17:21.61753
16439880320,2021-05-29 12:00:00,2021-05-29 13:00:00,0,2021-05-29 12:17:34.798606
16440470334,2021-05-29 13:00:00,2021-05-29 14:00:00,0,2021-05-29 13:17:12.331209
16440941669,2021-05-29 14:00:00,2021-05-29 15:00:00,0,2021-05-29 14:17:13.815041
16441404196,2021-05-29 15:00:00,2021-05-29 16:00:00,0,2021-05-29 15:17:09.466492
16441867470,2021-05-29 16:00:00,2021-05-29 17:00:00,0,2021-05-29 16:17:18.573094
16442335460,2021-05-29 17:00:00,2021-05-29 18:00:00,0,2021-05-29 17:17:19.919026
16442802204,2021-05-29 18:00:00,2021-05-29 19:00:00,0,2021-05-29 18:17:13.445113
16443292969,2021-05-29 19:00:00,2021-05-29 20:00:00,0,2021-05-29 19:17:06.020046
16443783472,2021-05-29 20:00:00,2021-05-29 21:00:00,0,2021-05-29 20:17:04.255893
16444249389,2021-05-29 21:00:00,2021-05-29 22:00:00,0,2021-05-29 21:17:12.576184
16444683587,2021-05-29 22:00:00,2021-05-29 23:00:00,0,2021-05-29 22:17:09.334175
16446090747,2021-05-29 23:00:00,2021-05-30 00:00:00,0,2021-05-29 23:17:13.553769
16446517002,2021-05-30 00:00:00,2021-05-30 01:00:00,0,2021-05-30 00:17:43.023711
16447040546,2021-05-30 01:00:00,2021-05-30 02:00:00,0,2021-05-30 01:17:29.42603
16447449967,2021-05-30 02:00:00,2021-05-30 03:00:00,0,2021-05-30 02:17:14.580622
16447866101,2021-05-30 03:00:00,2021-05-30 04:00:00,0,2021-05-30 03:17:11.667197
16448280612,2021-05-30 04:00:00,2021-05-30 05:00:00,0,2021-05-30 04:17:15.985267
16448704436,2021-05-30 05:00:00,2021-05-30 06:00:00,0,2021-05-30 05:17:17.277034
16449196344,2021-05-30 06:00:00,2021-05-30 07:00:00,0,2021-05-30 06:18:03.049381
16449667483,2021-05-30 07:00:00,2021-05-30 08:00:00,0,2021-05-30 07:17:09.940128
16450121055,2021-05-30 08:00:00,2021-05-30 09:00:00,0,2021-05-30 08:17:10.857483
16450579738,2021-05-30 09:00:00,2021-05-30 10:00:00,0,2021-05-30 09:17:15.797247
16451033908,2021-05-30 10:00:00,2021-05-30 11:00:00,0,2021-05-30 10:17:13.080851
16452419304,2021-05-30 11:00:00,2021-05-30 12:00:00,0,2021-05-30 11:17:13.145809
16452984989,2021-05-30 12:00:00,2021-05-30 13:00:00,0,2021-05-30 12:17:34.142688
16453588701,2021-05-30 13:00:00,2021-05-30 14:00:00,0,2021-05-30 13:17:12.534514
16454057664,2021-05-30 14:00:00,2021-05-30 15:00:00,0,2021-05-30 14:17:12.088874
16454533333,2021-05-30 15:00:00,2021-05-30 16:00:00,0,2021-05-30 15:17:15.592623
16455006287,2021-05-30 16:00:00,2021-05-30 17:00:00,0,2021-05-30 16:17:15.777372
16455482237,2021-05-30 17:00:00,2021-05-30 18:00:00,0,2021-05-30 17:17:07.103414
16455961971,2021-05-30 18:00:00,2021-05-30 19:00:00,0,2021-05-30 18:17:14.021466
16456486811,2021-05-30 19:00:00,2021-05-30 20:00:00,0,2021-05-30 19:17:15.847205
16456966015,2021-05-30 20:00:00,2021-05-30 21:00:00,0,2021-05-30 20:17:14.148778
16457444944,2021-05-30 21:00:00,2021-05-30 22:00:00,0,2021-05-30 21:17:10.268466
16457839375,2021-05-30 22:00:00,2021-05-30 23:00:00,0,2021-05-30 22:17:10.166875
16459262032,2021-05-30 23:00:00,2021-05-31 00:00:00,0,2021-05-30 23:17:11.594416
16459733582,2021-05-31 00:00:00,2021-05-31 01:00:00,0,2021-05-31 00:17:39.995229
16460276837,2021-05-31 01:00:00,2021-05-31 02:00:00,0,2021-05-31 01:17:20.515262
16460712965,2021-05-31 02:00:00,2021-05-31 03:00:00,0,2021-05-31 02:17:12.016277
16461131610,2021-05-31 03:00:00,2021-05-31 04:00:00,0,2021-05-31 03:17:06.761442
16461600698,2021-05-31 04:00:00,2021-05-31 05:00:00,0,2021-05-31 04:17:14.539099
16462002648,2021-05-31 05:00:00,2021-05-31 06:00:00,0,2021-05-31 05:17:12.40692
16462520183,2021-05-31 06:00:00,2021-05-31 07:00:00,0,2021-05-31 06:17:14.54556
16463005463,2021-05-31 07:00:00,2021-05-31 08:00:00,0,2021-05-31 07:17:09.983143
16463467586,2021-05-31 08:00:00,2021-05-31 09:00:00,0,2021-05-31 08:17:14.985166
16463930773,2021-05-31 09:00:00,2021-05-31 10:00:00,0,2021-05-31 09:17:14.754118
16464379138,2021-05-31 10:00:00,2021-05-31 11:00:00,0,2021-05-31 10:17:15.501503
16465779579,2021-05-31 11:00:00,2021-05-31 12:00:00,0,2021-05-31 11:17:10.999735
16466341936,2021-05-31 12:00:00,2021-05-31 13:00:00,0,2021-05-31 12:17:26.472346
16466937606,2021-05-31 13:00:00,2021-05-31 14:00:00,0,2021-05-31 13:17:17.413258
16467421073,2021-05-31 14:00:00,2021-05-31 15:00:00,0,2021-05-31 14:17:11.632351
16467895688,2021-05-31 15:00:00,2021-05-31 16:00:00,0,2021-05-31 15:17:15.076441
16468366313,2021-05-31 16:00:00,2021-05-31 17:00:00,0,2021-05-31 16:17:27.171218
16468842996,2021-05-31 17:00:00,2021-05-31 18:00:00,0,2021-05-31 17:17:15.970708
16469343268,2021-05-31 18:00:00,2021-05-31 19:00:00,0,2021-05-31 18:17:17.586658
16469832981,2021-05-31 19:00:00,2021-05-31 20:00:00,0,2021-05-31 19:17:16.927204
16470321489,2021-05-31 20:00:00,2021-05-31 21:00:00,0,2021-05-31 20:17:14.561122
16470803640,2021-05-31 21:00:00,2021-05-31 22:00:00,0,2021-05-31 21:17:19.79848
16471264511,2021-05-31 22:00:00,2021-05-31 23:00:00,0,2021-05-31 22:17:13.828597
16472671095,2021-05-31 23:00:00,2021-06-01 00:00:00,0,2021-05-31 23:17:17.47842
16473042672,2021-06-01 00:00:00,2021-06-01 01:00:00,0,2021-06-01 00:18:37.040767
16473273226,2021-06-01 01:00:00,2021-06-01 02:00:00,0,2021-06-01 01:17:25.320528
16473376137,2021-06-01 02:00:00,2021-06-01 03:00:00,0,2021-06-01 02:17:13.036847
16473458725,2021-06-01 03:00:00,2021-06-01 04:00:00,0,2021-06-01 03:17:10.978968
16473575844,2021-06-01 04:00:00,2021-06-01 05:00:00,0,2021-06-01 04:17:17.571633
16473711493,2021-06-01 05:00:00,2021-06-01 06:00:00,0,2021-06-01 05:17:32.662746
16473854629,2021-06-01 06:00:00,2021-06-01 07:00:00,0,2021-06-01 06:17:18.565186
16474023858,2021-06-01 07:00:00,2021-06-01 08:00:00,0,2021-06-01 07:17:04.962399
16474168088,2021-06-01 08:00:00,2021-06-01 09:00:00,0,2021-06-01 08:17:03.979212
16474315379,2021-06-01 09:00:00,2021-06-01 10:00:00,0,2021-06-01 09:17:22.288898
16474461497,2021-06-01 10:00:00,2021-06-01 11:00:00,0,2021-06-01 10:17:04.613722
16475538660,2021-06-01 11:00:00,2021-06-01 12:00:00,0,2021-06-01 11:17:17.653944
16475797383,2021-06-01 12:00:00,2021-06-01 13:00:00,0,2021-06-01 12:17:26.756599
16476094214,2021-06-01 13:00:00,2021-06-01 14:00:00,0,2021-06-01 13:17:12.183665
16476255907,2021-06-01 14:00:00,2021-06-01 15:00:00,0,2021-06-01 14:17:04.368825
16476401873,2021-06-01 15:00:00,2021-06-01 16:00:00,0,2021-06-01 15:17:30.077971
16476565883,2021-06-01 16:00:00,2021-06-01 17:00:00,0,2021-06-01 16:17:23.114677
16476731510,2021-06-01 17:00:00,2021-06-01 18:00:00,0,2021-06-01 17:17:07.478476
16476898582,2021-06-01 18:00:00,2021-06-01 19:00:00,0,2021-06-01 18:17:21.42193
16477090441,2021-06-01 19:00:00,2021-06-01 20:00:00,0,2021-06-01 19:17:08.862387
16477263378,2021-06-01 20:00:00,2021-06-01 21:00:00,0,2021-06-01 20:17:17.239725
16477449989,2021-06-01 21:00:00,2021-06-01 22:00:00,0,2021-06-01 21:19:28.393282
16477587711,2021-06-01 22:00:00,2021-06-01 23:00:00,0,2021-06-01 22:19:05.043442
16478700359,2021-06-01 23:00:00,2021-06-02 00:00:00,0,2021-06-01 23:19:25.136454
16478827338,2021-06-02 00:00:00,2021-06-02 01:00:00,0,2021-06-02 00:17:40.262269
16479071745,2021-06-02 01:00:00,2021-06-02 02:00:00,0,2021-06-02 01:17:35.778228
16479180835,2021-06-02 02:00:00,2021-06-02 03:00:00,0,2021-06-02 02:17:12.038625
16479291008,2021-06-02 03:00:00,2021-06-02 04:00:00,0,2021-06-02 03:17:21.676957
16479426604,2021-06-02 04:00:00,2021-06-02 05:00:00,0,2021-06-02 04:17:14.206606
16479572807,2021-06-02 05:00:00,2021-06-02 06:00:00,0,2021-06-02 05:17:14.004929
16479723849,2021-06-02 06:00:00,2021-06-02 07:00:00,0,2021-06-02 06:17:26.399761
16479906140,2021-06-02 07:00:00,2021-06-02 08:00:00,0,2021-06-02 07:17:11.058753
16480059320,2021-06-02 08:00:00,2021-06-02 09:00:00,0,2021-06-02 08:17:11.970391
16480217179,2021-06-02 09:00:00,2021-06-02 10:00:00,0,2021-06-02 09:17:23.900235
16480373908,2021-06-02 10:00:00,2021-06-02 11:00:00,0,2021-06-02 10:17:06.349524
16481461322,2021-06-02 11:00:00,2021-06-02 12:00:00,0,2021-06-02 11:17:12.321624
16481730440,2021-06-02 12:00:00,2021-06-02 13:00:00,0,2021-06-02 12:17:33.62925
16482041274,2021-06-02 13:00:00,2021-06-02 14:00:00,0,2021-06-02 13:17:10.800645
16482218314,2021-06-02 14:00:00,2021-06-02 15:00:00,0,2021-06-02 14:17:13.941641
16482397568,2021-06-02 15:00:00,2021-06-02 16:00:00,0,2021-06-02 15:17:18.521151
16482571875,2021-06-02 16:00:00,2021-06-02 17:00:00,0,2021-06-02 16:17:42.650958
16482747108,2021-06-02 17:00:00,2021-06-02 18:00:00,0,2021-06-02 17:17:25.157715
16482912266,2021-06-02 18:00:00,2021-06-02 19:00:00,0,2021-06-02 18:17:20.763647
16483110943,2021-06-02 19:00:00,2021-06-02 20:00:00,0,2021-06-02 19:17:13.146597
16483289863,2021-06-02 20:00:00,2021-06-02 21:00:00,0,2021-06-02 20:17:09.470834
16483464800,2021-06-02 21:00:00,2021-06-02 22:00:00,0,2021-06-02 21:19:25.458074
16483613704,2021-06-02 22:00:00,2021-06-02 23:00:00,0,2021-06-02 22:17:07.096243
16484754955,2021-06-02 23:00:00,2021-06-03 00:00:00,0,2021-06-02 23:17:12.819914
16484891839,2021-06-03 00:00:00,2021-06-03 01:00:00,0,2021-06-03 00:18:11.88602
16485143167,2021-06-03 01:00:00,2021-06-03 02:00:00,0,2021-06-03 01:17:19.758066
16485261285,2021-06-03 02:00:00,2021-06-03 03:00:00,0,2021-06-03 02:17:11.190897
16485378764,2021-06-03 03:00:00,2021-06-03 04:00:00,0,2021-06-03 03:17:24.342236
16485506281,2021-06-03 04:00:00,2021-06-03 05:00:00,0,2021-06-03 04:17:10.750156
16485661711,2021-06-03 05:00:00,2021-06-03 06:00:00,0,2021-06-03 05:17:14.506232
16485825074,2021-06-03 06:00:00,2021-06-03 07:00:00,0,2021-06-03 06:17:33.008922
16486019178,2021-06-03 07:00:00,2021-06-03 08:00:00,0,2021-06-03 07:22:43.524832
16486178478,2021-06-03 08:00:00,2021-06-03 09:00:00,0,2021-06-03 08:17:12.274314
16486345831,2021-06-03 09:00:00,2021-06-03 10:00:00,0,2021-06-03 09:17:31.054099
16486512499,2021-06-03 10:00:00,2021-06-03 11:00:00,0,2021-06-03 10:17:12.916394
16487595075,2021-06-03 11:00:00,2021-06-03 12:00:00,0,2021-06-03 11:17:15.89328
16487874092,2021-06-03 12:00:00,2021-06-03 13:00:00,0,2021-06-03 12:17:34.82655
16488200361,2021-06-03 13:00:00,2021-06-03 14:00:00,0,2021-06-03 13:17:14.504645
16488379123,2021-06-03 14:00:00,2021-06-03 15:00:00,0,2021-06-03 14:17:20.98108
16488544633,2021-06-03 15:00:00,2021-06-03 16:00:00,0,2021-06-03 15:17:24.708898
16488728568,2021-06-03 16:00:00,2021-06-03 17:00:00,0,2021-06-03 16:17:14.340038
16488913625,2021-06-03 17:00:00,2021-06-03 18:00:00,0,2021-06-03 17:17:05.939908
16489095053,2021-06-03 18:00:00,2021-06-03 19:00:00,0,2021-06-03 18:17:19.026176
16489311243,2021-06-03 19:00:00,2021-06-03 20:00:00,0,2021-06-03 19:17:22.977423
16489497692,2021-06-03 20:00:00,2021-06-03 21:00:00,0,2021-06-03 20:17:08.663423
16489688983,2021-06-03 21:00:00,2021-06-03 22:00:00,0,2021-06-03 21:19:38.970882
16489847413,2021-06-03 22:00:00,2021-06-03 23:00:00,0,2021-06-03 22:17:18.377204
16490979433,2021-06-03 23:00:00,2021-06-04 00:00:00,0,2021-06-03 23:17:17.816728
16491126670,2021-06-04 00:00:00,2021-06-04 01:00:00,0,2021-06-04 00:17:38.680211
16491388583,2021-06-04 01:00:00,2021-06-04 02:00:00,0,2021-06-04 01:17:26.291162
16491466223,2021-06-04 02:00:00,2021-06-04 03:00:00,0,2021-06-04 02:17:12.805754
16491594526,2021-06-04 03:00:00,2021-06-04 04:00:00,0,2021-06-04 03:17:24.999577
16491749638,2021-06-04 04:00:00,2021-06-04 05:00:00,0,2021-06-04 04:17:20.981246
16491915319,2021-06-04 05:00:00,2021-06-04 06:00:00,0,2021-06-04 05:17:11.066589
16492089256,2021-06-04 06:00:00,2021-06-04 07:00:00,0,2021-06-04 06:17:18.567326
16492290073,2021-06-04 07:00:00,2021-06-04 08:00:00,0,2021-06-04 07:17:07.569612
16492462765,2021-06-04 08:00:00,2021-06-04 09:00:00,0,2021-06-04 08:17:06.877677
16492640198,2021-06-04 09:00:00,2021-06-04 10:00:00,0,2021-06-04 09:17:19.744067
16492816790,2021-06-04 10:00:00,2021-06-04 11:00:00,0,2021-06-04 10:17:04.947627
16493908250,2021-06-04 11:00:00,2021-06-04 12:00:00,0,2021-06-04 11:17:14.049732
16494164766,2021-06-04 12:00:00,2021-06-04 13:00:00,0,2021-06-04 12:17:33.254495
16494497808,2021-06-04 13:00:00,2021-06-04 14:00:00,0,2021-06-04 13:17:16.152443
16494684781,2021-06-04 14:00:00,2021-06-04 15:00:00,0.25,2021-06-04 14:17:14.447514
16494877702,2021-06-04 15:00:00,2021-06-04 16:00:00,0.25,2021-06-04 15:17:21.712788
16495072444,2021-06-04 16:00:00,2021-06-04 17:00:00,0,2021-06-04 16:17:16.172457
16495268316,2021-06-04 17:00:00,2021-06-04 18:00:00,0,2021-06-04 17:17:14.491233
16495468251,2021-06-04 18:00:00,2021-06-04 19:00:00,0,2021-06-04 18:17:12.901861
16495700155,2021-06-04 19:00:00,2021-06-04 20:00:00,0,2021-06-04 19:17:11.684128
16495897474,2021-06-04 20:00:00,2021-06-04 21:00:00,0,2021-06-04 20:17:12.587632
16496149649,2021-06-04 21:00:00,2021-06-04 22:00:00,0,2021-06-04 21:17:32.510934
16496318291,2021-06-04 22:00:00,2021-06-04 23:00:00,0,2021-06-04 22:17:05.93854
16497459955,2021-06-04 23:00:00,2021-06-05 00:00:00,0,2021-06-04 23:17:10.559903
16497618476,2021-06-05 00:00:00,2021-06-05 01:00:00,0,2021-06-05 00:18:33.236708
16497894211,2021-06-05 01:00:00,2021-06-05 02:00:00,0,2021-06-05 01:17:22.245591
16498045422,2021-06-05 02:00:00,2021-06-05 03:00:00,0,2021-06-05 02:17:13.79911
16498184217,2021-06-05 03:00:00,2021-06-05 04:00:00,0,2021-06-05 03:17:13.269275
16498349530,2021-06-05 04:00:00,2021-06-05 05:00:00,0,2021-06-05 04:17:13.209245
16498525350,2021-06-05 05:00:00,2021-06-05 06:00:00,0,2021-06-05 05:17:17.601432
16498710584,2021-06-05 06:00:00,2021-06-05 07:00:00,0,2021-06-05 06:17:14.655296
16498920915,2021-06-05 07:00:00,2021-06-05 08:00:00,0,2021-06-05 07:17:17.019196
16499103827,2021-06-05 08:00:00,2021-06-05 09:00:00,0,2021-06-05 08:17:15.578601
16499293057,2021-06-05 09:00:00,2021-06-05 10:00:00,0,2021-06-05 09:17:07.909603
